2020-08-09,Berlin 2019 Returning Challengers (Holo-Foil),19.44
2020-08-09,London 2018 Legends Autograph Capsule,32.55
2020-08-09,Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule,48.2
2020-08-09,Boston 2018 Attending Legends Autograph Capsule,38.9
2020-08-09,Autograph Capsule | Team Liquid | Cologne 2016,66.66
2020-08-09,Autograph Capsule | Natus Vincere | Atlanta 2017,180.28
2020-08-09,Katowice 2019 Minor Challengers Autograph Capsule,20.1
2020-08-09,Boston 2018 Minor Challengers Autograph Capsule,988
2020-08-09,Collectible Pins Capsule Series 1,49.59
2020-08-09,Autograph Capsule | Team EnVyUs | Atlanta 2017,28.58
2020-08-09,Autograph Capsule | Challengers (Foil) | Cologne 2016,202.65
2020-08-09,London 2018 Returning Challengers Autograph Capsule,21.4
2020-08-09,Autograph Capsule | Legends (Foil) | Cluj-Napoca 2015,97.59
2020-08-09,Autograph Capsule | Team EnVyUs | MLG Columbus 2016,88.88
2020-08-09,Autograph Capsule | Group A (Foil) | Cologne 2015,74.8
2020-08-09,Autograph Capsule | Group C (Foil) | Cologne 2015,59.5
2020-08-09,Autograph Capsule | Group B (Foil) | Cologne 2015,63.7
2020-08-09,Autograph Capsule | G2 Esports | Cluj-Napoca 2015,13.5
2020-08-09,Autograph Capsule | Team Immunity | Cologne 2015,24.9
2020-08-09,Autograph Capsule | Ninjas in Pyjamas | Cologne 2015,15.89
2020-08-09,Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,23
2020-08-09,Autograph Capsule | Legends (Foil) | MLG Columbus 2016,98.9
2020-08-09,Autograph Capsule | Astralis | Atlanta 2017,48.8
2020-08-09,Autograph Capsule | mousesports | Cologne 2015,24
2020-08-09,Autograph Capsule | mousesports | Cologne 2016,45
2020-08-09,Autograph Capsule | Gambit Gaming | MLG Columbus 2016,22.92
2020-08-09,Autograph Capsule | Natus Vincere | Cologne 2015,20.77
2020-08-09,Autograph Capsule | mousesports | MLG Columbus 2016,28.14
2020-08-09,Autograph Capsule | Team SoloMid | Cluj-Napoca 2015,23.32
2020-08-09,Autograph Capsule | Flipsid3 Tactics | Atlanta 2017,30
2020-08-09,Autograph Capsule | Fnatic | Cologne 2015,16.99
2020-08-09,Autograph Capsule | FaZe Clan | Atlanta 2017,30
2020-08-09,Autograph Capsule | Ninjas in Pyjamas | Cluj-Napoca 2015,16.66
2020-08-09,Autograph Capsule | Legends (Foil) | Atlanta 2017,419.5
2020-08-09,Autograph Capsule | Team SoloMid | Cologne 2015,22.63
2020-08-09,Autograph Capsule | Titan | Cluj-Napoca 2015,33.14
2020-08-09,Autograph Capsule | Fnatic | Cluj-Napoca 2015,23.33
2020-08-09,Autograph Capsule | Counter Logic Gaming | MLG Columbus 2016,45
2020-08-09,Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016,29.99
2020-08-09,Autograph Capsule | Natus Vincere | MLG Columbus 2016,20
2020-08-09,Autograph Capsule | Team Liquid | MLG Columbus 2016,49.89
2020-08-09,Autograph Capsule | Challengers (Foil) | Cluj-Napoca 2015,140
2020-08-09,Autograph Capsule | GODSENT | Atlanta 2017,27.7
2020-08-09,Autograph Capsule | mousesports | Cluj-Napoca 2015,68.9
2020-08-09,Autograph Capsule | OpTic Gaming | Cologne 2016,55
2020-08-09,Autograph Capsule | G2 Esports | MLG Columbus 2016,30
2020-08-09,Autograph Capsule | Fnatic | Cologne 2016,25.56
2020-08-09,Autograph Capsule | FaZe Clan | MLG Columbus 2016,19
2020-08-09,Autograph Capsule | Natus Vincere | Cologne 2016,27.83
2020-08-09,Autograph Capsule | Luminosity Gaming | MLG Columbus 2016,24.39
2020-08-09,Autograph Capsule | G2 Esports | Atlanta 2017,28.6
2020-08-09,Autograph Capsule | Team Liquid | Cluj-Napoca 2015,34
2020-08-09,Autograph Capsule | Challengers (Foil) | Atlanta 2017,250
2020-08-09,Autograph Capsule | Flipsid3 Tactics | Cluj-Napoca 2015,25.99
2020-08-09,Autograph Capsule | Astralis | MLG Columbus 2016,49.9
2020-08-09,Autograph Capsule | Virtus.Pro | Cluj-Napoca 2015,14
2020-08-09,Boston 2018 Legends Autograph Capsule,380
2020-08-09,Autograph Capsule | Team EnVyUs | Cluj-Napoca 2015,23.4
2020-08-09,Autograph Capsule | Cloud9 | Cluj-Napoca 2015,36.8
2020-08-09,Autograph Capsule | Legends (Foil) | Cologne 2016,180
2020-08-09,Autograph Capsule | FaZe Clan | Cologne 2016,28
2020-08-09,Autograph Capsule | SK Gaming | Atlanta 2017,23
2020-08-09,Autograph Capsule | HellRaisers | Atlanta 2017,25
2020-08-09,Autograph Capsule | Virtus.Pro | Cologne 2016,23
2020-08-09,Autograph Capsule | Virtus.Pro | Atlanta 2017,18.89
2020-08-09,Autograph Capsule | Counter Logic Gaming | Cologne 2015,19.7
2020-08-09,Autograph Capsule | Counter Logic Gaming | Cluj-Napoca 2015,19.49
2020-08-09,Autograph Capsule | North | Atlanta 2017,25.5
2020-08-09,Autograph Capsule | mousesports | Atlanta 2017,29.7
2020-08-09,Autograph Capsule | Team Dignitas | Cologne 2016,29.9
2020-08-09,Autograph Capsule | Virtus.Pro | Cologne 2015,13.4
2020-08-09,Autograph Capsule | Team eBettle | Cologne 2015,18.88
2020-08-09,Autograph Capsule | Renegades | Cologne 2015,19.9
2020-08-09,Autograph Capsule | Fnatic | MLG Columbus 2016,20.3
2020-08-09,Autograph Capsule | Natus Vincere | Cluj-Napoca 2015,28
2020-08-09,Autograph Capsule | Luminosity Gaming | Cluj-Napoca 2015,41.5
2020-08-09,Autograph Capsule | Counter Logic Gaming | Cologne 2016,36.66
2020-08-09,Autograph Capsule | Astralis | Cologne 2016,71.83
2020-08-09,Autograph Capsule | Team EnVyUs | Cologne 2016,68
2020-08-09,Autograph Capsule | Virtus.Pro | MLG Columbus 2016,17.48
2020-08-09,Autograph Capsule | Flipsid3 Tactics | Cologne 2016,24.88
